p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
2.24636797782e-12	1.31187889905e-09	GO:0060337	b	5	type I interferon signaling pathway	2537; 3107; 3135; 3136; 3326; 3434; 3665; 4599; 4938; 4939; 4940; 8519; 9636; 10410; 10581; 3105; 54739; 25939; 91543	ENSG00000185745; ENSG00000111331; ENSG00000126709; ENSG00000185507; ENSG00000157601; ENSG00000142089; ENSG00000204525; ENSG00000185885; ENSG00000185201; ENSG00000206503; ENSG00000206341; ENSG00000132530; ENSG00000101347; ENSG00000111335; ENSG00000096384; ENSG00000089127; ENSG00000204632; ENSG00000134321; ENSG00000187608	80	80
5.71769901887e-12	1.66956811351e-09	GO:0034340	b	5	response to type I interferon	2537; 3107; 3135; 3136; 3326; 3434; 3665; 4599; 4938; 4939; 4940; 8519; 9636; 10410; 10581; 3105; 54739; 25939; 91543	ENSG00000185745; ENSG00000111331; ENSG00000126709; ENSG00000185507; ENSG00000157601; ENSG00000142089; ENSG00000204525; ENSG00000185885; ENSG00000185201; ENSG00000206503; ENSG00000206341; ENSG00000132530; ENSG00000101347; ENSG00000111335; ENSG00000096384; ENSG00000089127; ENSG00000204632; ENSG00000134321; ENSG00000187608	84	84
3.26097571759e-09	3.26097571759e-07	GO:0042611	c	4	MHC protein complex	3107; 3112; 3113; 3115; 3119; 3123; 3135; 3136; 3105; 3127	ENSG00000206503; ENSG00000198502; ENSG00000241106; ENSG00000204525; ENSG00000223865; ENSG00000206341; ENSG00000179344; ENSG00000204632; ENSG00000196126; ENSG00000231389	27	27
4.67227900395e-09	6.99881784736e-07	GO:0071345	b	5	cellular response to cytokine stimulus	1051; 1116; 1440; 2537; 3059; 3107; 3113; 3115; 3119; 3123; 3127; 3135; 3136; 3304; 3326; 3434; 3554; 3566; 3569; 3665; 3718; 4501; 4502; 4599; 4783; 4938; 4939; 4940; 6774; 7132; 7186; 7850; 8372; 8519; 8531; 8809; 8904; 9021; 9636; 9646; 10410; 10581; 11213; 79155; 3105; 54739; 22904; 23765; 4055; 25939; 91543	ENSG00000223865; ENSG00000111321; ENSG00000111331; ENSG00000165030; ENSG00000111335; ENSG00000127191; ENSG00000089127; ENSG00000067182; ENSG00000187193; ENSG00000177663; ENSG00000126709; ENSG00000134321; ENSG00000060138; ENSG00000231389; ENSG00000115590; ENSG00000214078; ENSG00000204388; ENSG00000133048; ENSG00000125148; ENSG00000096384; ENSG00000132530; ENSG00000136244; ENSG00000172216; ENSG00000185745; ENSG00000142089; ENSG00000077238; ENSG00000206341; ENSG00000101347; ENSG00000179344; ENSG00000168610; ENSG00000108342; ENSG00000204632; ENSG00000168884; ENSG00000115594; ENSG00000064932; ENSG00000090376; ENSG00000206503; ENSG00000198730; ENSG00000196126; ENSG00000185507; ENSG00000204525; ENSG00000185885; ENSG00000184557; ENSG00000185201; ENSG00000180353; ENSG00000115604; ENSG00000105639; ENSG00000157601; ENSG00000198502; ENSG00000186792; ENSG00000187608	692	691
4.79371085435e-09	6.99881784736e-07	GO:0060333	b	5	interferon-gamma-mediated signaling pathway	3107; 3113; 3115; 3119; 3123; 3127; 3135; 3136; 3326; 3665; 4502; 4938; 4939; 4940; 9021; 3105	ENSG00000111331; ENSG00000198502; ENSG00000185507; ENSG00000096384; ENSG00000184557; ENSG00000204525; ENSG00000223865; ENSG00000206503; ENSG00000206341; ENSG00000111335; ENSG00000125148; ENSG00000179344; ENSG00000089127; ENSG00000204632; ENSG00000196126; ENSG00000231389	85	85
4.82730041385e-09	3.33083728556e-06	GO:0034097	b	4	response to cytokine	6556; 1051; 1116; 1440; 2537; 3059; 3107; 3113; 3115; 3119; 3123; 3135; 3136; 3304; 3326; 3434; 3554; 3566; 3569; 3665; 3718; 4501; 4502; 4599; 4783; 4791; 4938; 4939; 4940; 5359; 6774; 7132; 7186; 7850; 8372; 8519; 8531; 8809; 8904; 9021; 9636; 9646; 10241; 10410; 10581; 11213; 79155; 7079; 3105; 54739; 22904; 23765; 4055; 25939; 3127; 91543	ENSG00000188313; ENSG00000136436; ENSG00000223865; ENSG00000111321; ENSG00000111331; ENSG00000165030; ENSG00000111335; ENSG00000127191; ENSG00000089127; ENSG00000067182; ENSG00000187193; ENSG00000177663; ENSG00000126709; ENSG00000134321; ENSG00000060138; ENSG00000231389; ENSG00000115590; ENSG00000214078; ENSG00000204388; ENSG00000133048; ENSG00000125148; ENSG00000096384; ENSG00000132530; ENSG00000136244; ENSG00000172216; ENSG00000077150; ENSG00000185745; ENSG00000142089; ENSG00000206503; ENSG00000077238; ENSG00000206341; ENSG00000101347; ENSG00000179344; ENSG00000168610; ENSG00000108342; ENSG00000204632; ENSG00000168884; ENSG00000115594; ENSG00000064932; ENSG00000090376; ENSG00000018280; ENSG00000198730; ENSG00000198502; ENSG00000185507; ENSG00000157150; ENSG00000204525; ENSG00000185885; ENSG00000184557; ENSG00000185201; ENSG00000180353; ENSG00000115604; ENSG00000105639; ENSG00000157601; ENSG00000196126; ENSG00000186792; ENSG00000187608	799	798
1.17461275904e-08	4.05241401868e-06	GO:0019221	b	4	cytokine-mediated signaling pathway	1440; 2537; 3107; 3113; 3115; 3119; 3123; 3135; 3136; 3304; 3326; 3434; 3554; 3566; 3569; 3665; 3718; 4502; 4599; 4938; 4939; 4940; 6774; 7132; 7186; 7850; 8519; 8809; 8904; 9021; 9636; 9646; 10410; 10581; 11213; 79155; 3105; 54739; 23765; 4055; 25939; 3127; 91543	ENSG00000223865; ENSG00000111321; ENSG00000111331; ENSG00000214078; ENSG00000111335; ENSG00000127191; ENSG00000089127; ENSG00000067182; ENSG00000177663; ENSG00000126709; ENSG00000134321; ENSG00000231389; ENSG00000115590; ENSG00000204388; ENSG00000125148; ENSG00000096384; ENSG00000132530; ENSG00000136244; ENSG00000185745; ENSG00000142089; ENSG00000077238; ENSG00000206341; ENSG00000101347; ENSG00000179344; ENSG00000168610; ENSG00000108342; ENSG00000204632; ENSG00000168884; ENSG00000115594; ENSG00000090376; ENSG00000206503; ENSG00000198730; ENSG00000198502; ENSG00000185507; ENSG00000204525; ENSG00000185885; ENSG00000184557; ENSG00000185201; ENSG00000115604; ENSG00000105639; ENSG00000157601; ENSG00000196126; ENSG00000187608	546	545
1.57132955175e-08	1.83531291644e-06	GO:0034341	b	5	response to interferon-gamma	6556; 3107; 3113; 3115; 3119; 3123; 3127; 3135; 3136; 3326; 3665; 4502; 4938; 4939; 4940; 8519; 9021; 10241; 10410; 10581; 3105	ENSG00000018280; ENSG00000111331; ENSG00000198502; ENSG00000185507; ENSG00000096384; ENSG00000142089; ENSG00000136436; ENSG00000184557; ENSG00000204525; ENSG00000185885; ENSG00000223865; ENSG00000185201; ENSG00000206503; ENSG00000206341; ENSG00000111335; ENSG00000125148; ENSG00000179344; ENSG00000089127; ENSG00000204632; ENSG00000196126; ENSG00000231389	160	159
1.19842559886e-07	1.36620518271e-05	GO:0098553	c	3	lumenal side of endoplasmic reticulum membrane	3107; 3113; 3115; 3119; 3123; 3135; 3136; 3105; 3127	ENSG00000206503; ENSG00000198502; ENSG00000204525; ENSG00000223865; ENSG00000206341; ENSG00000179344; ENSG00000204632; ENSG00000196126; ENSG00000231389	29	29
1.19842559886e-07	5.27307263501e-06	GO:0071556	c	5	integral component of lumenal side of endoplasmic reticulum membrane	3107; 3113; 3115; 3119; 3123; 3127; 3135; 3136; 3105	ENSG00000206503; ENSG00000198502; ENSG00000204525; ENSG00000223865; ENSG00000206341; ENSG00000179344; ENSG00000204632; ENSG00000196126; ENSG00000231389	29	29
1.44493147423e-07	3.32334239073e-05	GO:0042178	b	4	xenobiotic catabolic process	1429; 1543; 2944; 2946; 2947; 2948	ENSG00000168765; ENSG00000213366; ENSG00000140465; ENSG00000116791; ENSG00000134202; ENSG00000134184	10	10
